0,135,130,140,125,153.9201963303905
0,130,130,140,125,152.50732218220088
0,135,135,140,125,155.365349681989
0,135,130,140,125,153.97161211524062
0,135,130,140,125,153.97161211524062
0,130,130,140,125,152.6089207869009
0,135,130,140,125,154.02302790009057
0,135,130,140,125,154.02302790009057
0,135,130,140,125,154.02302790009057
0,135,130,140,125,154.02302790009057
0,130,130,140,125,152.65972008925087
0,130,130,140,125,152.61908064737094
0,130,130,140,125,152.65972008925087
0,130,130,140,125,152.65972008925087
0,135,130,140,125,154.0744436849405
0,130,130,140,125,152.65972008925087
0,135,130,140,125,154.0744436849405
0,135,130,140,125,154.1258594697906
0,130,130,140,125,152.71051939160097
0,130,130,140,125,152.71051939160097
0,130,130,140,125,152.7613186939509
0,130,130,135,125,151.3406524959952
0,130,130,140,125,152.7613186939509
0,130,130,135,125,151.3406524959952
0,130,130,135,125,151.39072467334518
0,130,130,135,125,151.37069580240518
0,130,130,135,125,151.39072467334518
0,130,130,135,125,151.39072467334518
0,130,130,135,125,151.39072467334518
0,130,130,135,120,149.91672238594873
0,130,130,135,125,151.39072467334518
0,130,130,140,125,152.81211799630088
0,130,130,140,125,152.81211799630088
0,130,130,135,120,149.8673495828488
0,130,130,135,125,151.3406524959952
0,135,135,140,125,155.57345712138897
0,135,135,140,125,155.57345712138897
0,130,130,140,125,152.71051939160097
0,145,145,145,140,165.49745365195537
0,145,140,145,140,164.343033858833
0,145,145,145,140,165.4573487643355
0,145,145,150,140,166.5754761593667
0,145,145,145,140,165.44016095535542
0,145,145,145,140,165.44016095535542
0,145,145,145,140,165.38286825875548
0,145,145,145,140,165.32557556215534
0,145,145,145,140,165.38286825875548
0,145,145,145,140,165.38286825875548
0,145,145,145,140,165.32557556215534
0,145,145,145,140,165.32557556215534
0,145,145,145,140,165.32557556215534
0,145,145,145,140,165.32557556215534
0,145,140,145,140,164.17305529403302
0,145,145,145,140,165.32557556215534
0,145,145,150,140,166.45936703616664
0,145,145,145,140,165.32557556215534
0,145,145,145,140,165.32557556215534
0,145,145,145,140,165.37713898909544
0,0,145,145,140,126.86949965240186
0,145,145,150,140,166.40131247456668
0,145,145,150,140,166.40131247456668
0,145,145,150,140,166.40131247456668
0,145,145,150,140,166.3432579129667
0,145,145,150,140,166.3432579129667
0,145,145,150,140,166.3432579129667
0,145,145,150,140,166.3432579129667
0,145,145,145,140,165.21099016895545
0,145,145,145,140,165.21099016895545
0,145,145,145,140,165.21099016895545
0,145,140,145,140,164.0597362508331
0,145,145,145,140,165.21099016895545
0,145,145,145,140,165.26828286555542
0,145,145,145,140,165.26828286555542
0,145,140,145,140,164.11639577243307
0,145,140,145,140,164.17305529403302
0,145,145,145,140,165.32557556215534
0,145,145,145,140,165.3542219104555
0,145,145,145,140,165.38286825875548
0,145,140,145,140,164.22971481563312
0,145,145,145,140,165.38286825875548
0,145,145,145,140,165.44016095535542
